id,date,speed,longitude,latitude,description,direction,distance
10706,1664596880000,0,-75.701793,6.031393,GPS sin cobertura (h:5.62(1) vd:6.39(1) s:4(1) v:26.80(1)),117,0
10707,1664596910000,31,-75.703423,6.034773,GPS con cobertura,126,0.41682453660756946
10708,1664596995000,0,-75.706846,6.037525,GPS sin cobertura (h:5.78(1) vd:6.44(1) s:4(1) v:43.30(1)),108,0.48673500882265447
22587,1664597053000,43,-75.708273,6.0434,GPS con cobertura,102,0.6720572491005053
22588,1664597075000,0,-75.708273,6.0434,GPS sin cobertura (h:3.44(1) vd:1.00(1) s:3(1) v:43.08(1)),102,0
22589,1664597080000,0,-75.708273,6.0434,Reporte x tiempo,102,0
45428,1664597380000,0,-75.708273,6.0434,Reporte x tiempo,102,0
56866,1664597546000,25,-75.739555,6.059036,GPS con cobertura,215,3.871393768371465
56867,1664597563000,0,-75.739863,6.059245,GPS sin cobertura (h:3.04(1) vd:0.99(1) s:4(1) v:30.13(1)),170,0.04123038904311435
56869,1664597574000,28,-75.740805,6.060103,GPS con cobertura,215,0.14124992184682697
65433,1664597680000,33,-75.746943,6.061851,Reporte x tiempo,165,0.7059829279855694
77748,1664597978000,3,-75.756296,6.048778,Parada,275,1.7840063930364682
81080,1664597980000,3,-75.756296,6.048778,Reporte x tiempo,275,0
81081,1664598027000,14,-75.756616,6.04807,Movimiento (49),248,0.0863124138282378
105554,1664598280000,36,-75.762913,6.035081,Reporte x tiempo,251,1.6033949049207392
105556,1664598312000,0,-75.762913,6.035081,GPS sin cobertura (h:99.99(1) vd:99.99(1) s:0(1) v:40.34(0)),251,0
117021,1664598457000,33,-75.764736,6.023881,GPS con cobertura,178,1.2615928682528437
125592,1664598580000,19,-75.770151,6.021921,Reporte x tiempo,299,0.6372255491411084
125594,1664598686000,0,-75.767833,6.020108,GPS sin cobertura (h:2.48(1) vd:0.96(1) s:5(1) v:16.69(1)),331,0.3261060143884851
134816,1664598714000,34,-75.767,6.01816,GPS con cobertura,240,0.23538059707095538
134817,1664598833000,0,-75.766593,6.013613,GPS sin cobertura (h:2.24(1) vd:0.98(1) s:4(1) v:21.11(1)),316,0.5076025690235149
146136,1664598880000,0,-75.766593,6.013613,Reporte x tiempo,316,0
146137,1664598941000,40,-75.76658,6.005606,GPS con cobertura,265,0.890338938249345
146138,1664598964000,0,-75.76658,6.005606,GPS sin cobertura (h:2.25(1) vd:1.00(1) s:4(1) v:33.34(1)),265,0
155977,1664599033000,39,-75.773173,6.002058,GPS con cobertura,253,0.8289834382532044
