id,date,speed,longitude,latitude,description,direction,distance
19245,1664597052000,20,-75.76843,6.015129,Reporte x tiempo,145,0
21696,1664597160000,3,-75.766959,6.019589,Parada,122,0.521925603683164
23556,1664597189000,7,-75.767447,6.019996,Movimiento (29),157,0.07042896171106569
40900,1664597352000,31,-75.767887,6.024172,Reporte x tiempo,319,0.46689219246499336
61185,1664597652000,35,-75.76253,6.031399,Reporte x tiempo,94,0.9983454532368731
78175,1664597952000,16,-75.757216,6.047796,Reporte x tiempo,338,1.9156133007618674
78176,1664597981000,3,-75.756664,6.047872,Parada,10,0.061620215994198736
86685,1664598111000,7,-75.756262,6.049278,Movimiento (130),10,0.16253662125113058
96802,1664598252000,25,-75.754169,6.058768,Reporte x tiempo,65,1.0803205034434082
122179,1664598552000,28,-75.736577,6.060799,Reporte x tiempo,31,1.9582766242255834
141010,1664598852000,0,-75.721421,6.049944,Reporte x tiempo,285,2.065291837099008
160691,1664599152000,23,-75.707123,6.039538,Reporte x tiempo,256,1.959211231704833
164171,1664599268000,13,-75.703475,6.034719,Parada,308,0.6707133978725102
165109,1664599284000,21,-75.703022,6.034067,Movimiento (16),307,0.08812120151664098
182147,1664599452000,34,-75.699813,6.026952,Reporte x tiempo,269,0.8670869479569348
198532,1664599752000,9,-75.691251,6.031564,Reporte x tiempo,325,1.0767528442818814
198533,1664599786000,5,-75.690575,6.031733,Parada,29,0.0770775265065809
200857,1664599817000,5,-75.690285,6.031952,Movimiento (31),29,0.04026613240565348
202270,1664599838000,6,-75.689899,6.032098,Parada,35,0.04566669903887119
203770,1664599864000,12,-75.689337,6.032304,Movimiento (26),20,0.06623261393985566
219087,1664600052000,10,-75.686669,6.036247,Reporte x tiempo,99,0.5284603672247505
230475,1664600285000,19,-75.684072,6.045152,Parada,358,1.0309919234204425
231140,1664600296000,23,-75.6834,6.044964,Movimiento (11),344,0.07719201095232454
239496,1664600352000,29,-75.680804,6.043208,Reporte x tiempo,312,0.34717107480343745
254187,1664600652000,6,-75.659422,6.046337,Reporte x tiempo,133,2.389813264941508
254188,1664600665000,2,-75.659422,6.046337,Parada,133,0
260617,1664600754000,32,-75.660287,6.047674,Movimiento (89),135,0.17677862413518705
279295,1664600952000,31,-75.647529,6.055873,Reporte x tiempo,4,1.6796730181017607
279296,1664601001000,0,-75.646353,6.05581,GPS sin cobertura (h:1.67(1) vd:0.92(1) s:6(1) v:42.10(0)),339,0.13022406231756503
279297,1664601007000,50,-75.642541,6.05569,GPS con cobertura,44,0.42172086480563775
297834,1664601252000,63,-75.633293,6.073836,Reporte x tiempo,76,2.2620670766795445
313147,1664601552000,32,-75.633376,6.113623,Reporte x tiempo,21,4.424122064449984
331548,1664601852000,52,-75.631998,6.151325,Reporte x tiempo,73,4.195038454431315
347442,1664602108000,0,-75.605814,6.162432,Parada,20,3.1471915578062815
357481,1664602152000,0,-75.605814,6.162432,Reporte x tiempo,20,0
376531,1664602452000,0,-75.605814,6.162432,Reporte x tiempo,20,0
395608,1664602752000,0,-75.605814,6.162432,Reporte x tiempo,20,0
415592,1664603052000,0,-75.605814,6.162432,Reporte x tiempo,20,0
418080,1664603206000,45,-75.604844,6.16308,Movimiento (1098),37,0.12919493578159755
433417,1664603352000,62,-75.592467,6.177882,Reporte x tiempo,50,2.140378003517169
450245,1664603652000,66,-75.576521,6.222597,Reporte x tiempo,82,5.2753058523106615
459330,1664603790000,0,-75.576601,6.23814,GPS sin cobertura (h:99.99(0) vd:1.00(0) s:0(1) v:66.80(0)),110,1.7283253679197716
459331,1664603809000,60,-75.579558,6.246764,GPS con cobertura,109,1.013118462906169
468635,1664603952000,56,-75.571574,6.265997,Reporte x tiempo,79,2.313537341457619
484522,1664604252000,37,-75.558514,6.301519,Reporte x tiempo,75,4.2053632397876815
535203,1664604552000,68,-75.541081,6.335339,Reporte x tiempo,21,4.2254378833627575
535204,1664604852000,60,-75.506401,6.351799,Reporte x tiempo,16,4.247226027354491
543102,1664605123000,59,-75.482645,6.378746,"Resalto (M:0.508g, T:0.4s, C:52)",51,3.983746162449629
543104,1664605152000,60,-75.478917,6.380559,Reporte x tiempo,17,0.4586485140389556
559412,1664605452000,35,-75.445853,6.381016,Reporte x tiempo,319,3.6541270731016953
566960,1664605541000,17,-75.438783,6.380395,"Resalto (M:0.663g, T:0.4s, C:49)",337,0.784323850531702
574817,1664605712000,0,-75.431977,6.387037,Parada,64,1.0540971244422368
584855,1664605752000,0,-75.431977,6.387037,Reporte x tiempo,64,0
602555,1664606052000,0,-75.431977,6.387037,Reporte x tiempo,64,0
603153,1664606182000,0,-75.431977,6.387037,Ingreso a :QBCO Girardota,64,0
620518,1664606352000,0,-75.431977,6.387037,Salio de G-virtual:QBCO Girardota,64,0
