id,date,speed,longitude,latitude,description,direction,distance
36447,1664597261000,0,-76.279895,3.93527,Reporte x tiempo,296,0
77911,1664597861000,0,-76.279866,3.935346,Reporte x tiempo,110,0.009042437351968897
117312,1664598461000,0,-76.279906,3.935338,Reporte x tiempo,103,0.004525597624184998
157711,1664599061000,0,-76.279921,3.935328,Reporte x tiempo,96,0.0020013240151103436
190896,1664599661000,0,-76.279921,3.935328,Reporte x tiempo,96,0
236761,1664600261000,0,-76.279921,3.935328,Reporte x tiempo,96,0
275009,1664600861000,0,-76.279923,3.935243,Reporte x tiempo,274,0.009454172434296406
313800,1664601461000,0,-76.279923,3.935243,Reporte x tiempo,274,0
351615,1664602061000,0,-76.279923,3.935243,Reporte x tiempo,274,0
389671,1664602661000,0,-76.279888,3.935205,Reporte x tiempo,232,0.0057383804904766475
421133,1664603261000,0,-76.279888,3.935205,Reporte x tiempo,232,0
458444,1664603861000,0,-76.279888,3.935205,Reporte x tiempo,232,0
504291,1664604461000,0,-76.279943,3.935223,Reporte x tiempo,167,0.006421208714927563
542663,1664605061000,0,-76.279911,3.935215,Reporte x tiempo,345,0.00365960915073169
578975,1664605661000,0,-76.27989,3.935295,Reporte x tiempo,355,0.009195573641040766
614735,1664606261000,0,-76.279876,3.935208,Reporte x tiempo,150,0.009797829673459754
649109,1664606861000,0,-76.279876,3.935208,Reporte x tiempo,150,0
677906,1664607461000,0,-76.279963,3.935248,Reporte x tiempo,192,0.010626739669393644
721934,1664608061000,0,-76.279915,3.935258,Reporte x tiempo,111,0.005439635190824111
729874,1664608308000,0,-76.279925,3.935263,Ignición -> Prendida,323,0.0012408526921550422
754495,1664608608000,0,-76.279925,3.935263,Reporte x tiempo,323,0
771606,1664608908000,0,-76.2799,3.935168,Reporte x tiempo,311,0.010921502259079665
789627,1664609208000,0,-76.28012,3.93537,Reporte x tiempo,342,0.03316816917152293
801013,1664609504000,0,-76.280448,3.935445,Ignición -> Apagada,133,0.0373294210690589
808565,1664609634000,0,-76.280448,3.935445,Ignición -> Prendida,133,0
811986,1664609690000,11,-76.281076,3.93574,Movimiento (29764),168,0.07700207707695077
814777,1664609725000,0,-76.282005,3.936081,Salio de :Planta Balanceados Buga,129,0.10981059227525647
815223,1664609734000,10,-76.282005,3.936301,Parada,73,0.024462883861765653
816007,1664609746000,29,-76.281843,3.936878,Movimiento (12),73,0.06662880431286868
833285,1664609934000,63,-76.266825,3.958578,Reporte x tiempo,34,2.932177326686686
849522,1664610234000,62,-76.236723,3.988451,Reporte x tiempo,57,4.709962219512826
854639,1664610333000,0,-76.232843,3.993563,Parada,147,0.7129842478960173
858621,1664610390000,0,-76.232843,3.993563,Ignición -> Apagada,147,0
873857,1664610623000,0,-76.23293,3.993576,Alarma x parada en ruta V2 - GRA - OCC GRANJA CORCEGA ( >5 min),337,0.009758131016172041
897291,1664610990000,0,-76.232941,3.993663,Reporte x tiempo,8,0.009750605127283358
897292,1664611004000,0,-76.232941,3.993663,Ignición -> Prendida,8,0
906037,1664611152000,15,-76.232948,3.994183,Movimiento (819) (Duración parada :829 s),58,0.057826575196382055
925833,1664611304000,64,-76.221188,4.013243,Reporte x tiempo,63,2.4886482836715804
943330,1664611604000,63,-76.19665,4.055328,Reporte x tiempo,23,5.41358346779856
945478,1664611775000,67,-76.177588,4.07216,Ingreso a G-virtual:Pto control Tulua,72,2.823675267240685
945481,1664611780000,70,-76.177343,4.072991,Reporte x tiempo (G-In),73,0.09631581330661278
952885,1664611892000,61,-76.170805,4.090741,Salio de G-virtual:Pto control Tulua,85,2.1027056453676165
952890,1664611896000,59,-76.170778,4.09138,Reporte x tiempo (G-Out),94,0.07111663539250065
960537,1664611904000,61,-76.171075,4.092323,Reporte x tiempo,120,0.10990924553520776
976626,1664612204000,61,-76.180085,4.137073,Reporte x tiempo,94,5.075320207438219
1001064,1664612504000,65,-76.169415,4.184126,Reporte x tiempo,71,5.364200946060911
1017431,1664612804000,65,-76.145608,4.221325,Reporte x tiempo,71,4.907079877148072
1033728,1664613099000,9,-76.117563,4.252408,Parada,56,4.649466466361159
1034746,1664613104000,14,-76.11746,4.252543,Reporte x tiempo,52,0.01886243131179464
1034748,1664613117000,22,-76.117108,4.252985,Movimiento (18),45,0.0627622845595251
1059866,1664613404000,69,-76.089693,4.287695,Reporte x tiempo,42,4.913002882897411
1072133,1664613683000,70,-76.065156,4.328196,Ingreso a G-virtual:Pto Control La Paila,94,5.2615274526875755
1072134,1664613684000,71,-76.065183,4.328363,Reporte x tiempo (G-In),97,0.01880932036212812
1074517,1664613704000,72,-76.065781,4.331621,Reporte x tiempo,99,0.3682907832427758
1074520,1664613713000,73,-76.066051,4.333418,Salio de G-virtual:Pto Control La Paila,99,0.20204742247598428
1074528,1664613720000,74,-76.066236,4.334703,Reporte x tiempo (G-Out),98,0.14435031152053535
1098614,1664614004000,69,-76.066996,4.381693,Reporte x tiempo,47,5.225729015099331
1115787,1664614304000,76,-76.058466,4.424338,Reporte x tiempo,92,4.835289462890809
