id,date,speed,longitude,latitude,description,direction,distance
27347,1664597129000,47,-74.918912,4.834293,Reporte x tiempo,75,0
37261,1664597350000,28,-74.907432,4.858386,"Resalto (M:0.669g, T:0.4s, C:59)",67,2.965638512486507
153379,1664597729000,53,-74.893229,4.88637,Reporte x tiempo,39,3.4869391694164333
153589,1664598329000,39,-74.909286,4.956239,Reporte x tiempo,34,7.970130062402675
153591,1664598929000,29,-74.890219,5.026797,Reporte x tiempo,78,8.125016843034729
183143,1664599529000,61,-74.88109,5.090445,Reporte x tiempo,106,7.149201339281674
225641,1664600129000,50,-74.89484,5.164853,Reporte x tiempo,84,8.412763541327314
248328,1664600568000,0,-74.888421,5.199746,Parada,68,3.944504017349064
249535,1664600590000,19,-74.887653,5.199986,Movimiento (22),19,0.08913501276149062
259242,1664600729000,58,-74.873027,5.195019,Reporte x tiempo,338,1.7112297825320768
282994,1664601099000,0,-74.820349,5.201415,Parada,29,5.876630023276987
286771,1664601159000,23,-74.819464,5.201876,Movimiento (60),21,0.11059889902149915
305825,1664601329000,60,-74.801011,5.215042,Reporte x tiempo,24,2.5137201732255825
325793,1664601762000,0,-74.760158,5.205686,Parada,23,4.641956635133709
343327,1664601929000,0,-74.760158,5.205686,Reporte x tiempo,23,0
343328,1664602042000,5,-74.759842,5.206087,Movimiento (280),23,0.05668050581196739
345117,1664602071000,5,-74.75994,5.205995,Parada,23,0.014913775663073609
381444,1664602529000,0,-74.75994,5.205995,Reporte x tiempo,23,0
420301,1664603129000,0,-74.75994,5.205995,Reporte x tiempo,23,0
457437,1664603729000,0,-74.75994,5.205995,Reporte x tiempo,23,0
458443,1664603861000,0,-74.75994,5.205995,Alarma x parada en ruta V2 - VALLE FRUIT La Unión - Cartagena ( >30 min),23,0
496534,1664604329000,0,-74.75994,5.205995,Reporte x tiempo,23,0
534642,1664604929000,0,-74.75994,5.205995,Reporte x tiempo,23,0
571242,1664605529000,0,-74.75994,5.205995,Reporte x tiempo,23,0
606929,1664606129000,0,-74.75994,5.205995,Reporte x tiempo,23,0
642024,1664606729000,0,-74.75994,5.205995,Reporte x tiempo,23,0
677040,1664607329000,0,-74.75994,5.205995,Reporte x tiempo,23,0
706264,1664607929000,0,-74.759849,5.205949,Reporte x tiempo,23,0.01130083058960403
749906,1664608529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
784857,1664609129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
822645,1664609729000,0,-74.759849,5.205949,Reporte x tiempo,23,0
862204,1664610329000,0,-74.759849,5.205949,Reporte x tiempo,23,0
899815,1664610929000,0,-74.759849,5.205949,Reporte x tiempo,23,0
930372,1664611529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
976072,1664612129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1016599,1664612729000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1056389,1664613329000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1095617,1664613929000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1134903,1664614529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1165751,1664615129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1207176,1664615729000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1261528,1664616329000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1312305,1664616929000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1366508,1664617529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1427058,1664618129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1490170,1664618729000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1539318,1664619329000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1614796,1664619929000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1676800,1664620529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1739824,1664621129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1808642,1664621729000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1875965,1664622329000,0,-74.759849,5.205949,Reporte x tiempo,23,0
1935305,1664622929000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2007085,1664623529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2091589,1664624129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2168312,1664624729000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2238056,1664625329000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2309154,1664625929000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2380212,1664626529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2437674,1664627129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2522703,1664627729000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2599519,1664628329000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2676213,1664628929000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2750618,1664629529000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2829898,1664630129000,0,-74.759849,5.205949,Reporte x tiempo,23,0
2889748,1664630724000,17,-74.759591,5.205031,Movimiento (28653) (Duración parada :28663 s),328,0.10599974309539884
