id,date,speed,longitude,latitude,description,direction,distance
11664,1664596963000,0,-73.164759,7.106213,Reporte x tiempo,248,0
58123,1664597563000,0,-73.164759,7.106213,Reporte x tiempo,248,0
97641,1664598163000,0,-73.164759,7.106213,Reporte x tiempo,248,0
141495,1664598763000,0,-73.164759,7.106213,Reporte x tiempo,248,0
178022,1664599363000,0,-73.164759,7.106213,Reporte x tiempo,248,0
217333,1664599963000,0,-73.164759,7.106213,Reporte x tiempo,248,0
248252,1664600563000,0,-73.164759,7.106213,Reporte x tiempo,248,0
287212,1664601163000,0,-73.164786,7.106182,Reporte x tiempo,248,0.00455606673388086
333375,1664601763000,0,-73.164786,7.106182,Reporte x tiempo,248,0
370880,1664602363000,0,-73.164786,7.106182,Reporte x tiempo,248,0
409138,1664602963000,0,-73.164786,7.106182,Reporte x tiempo,248,0
446836,1664603563000,0,-73.164786,7.106182,Reporte x tiempo,248,0
486150,1664604163000,0,-73.164786,7.106182,Reporte x tiempo,248,0
515886,1664604763000,0,-73.164786,7.106182,Reporte x tiempo,248,0
561070,1664605363000,0,-73.164786,7.106182,Reporte x tiempo,248,0
597267,1664605963000,0,-73.164786,7.106182,Reporte x tiempo,248,0
632347,1664606563000,0,-73.164786,7.106182,Reporte x tiempo,248,0
667251,1664607163000,0,-73.164786,7.106182,Reporte x tiempo,248,0
703127,1664607763000,0,-73.164786,7.106182,Reporte x tiempo,248,0
733317,1664608363000,0,-73.164786,7.106182,Reporte x tiempo,248,0
767939,1664608963000,0,-73.164675,7.106101,Reporte x tiempo,248,0.01520301181328497
811686,1664609563000,0,-73.164675,7.106101,Reporte x tiempo,248,0
850840,1664610163000,0,-73.164675,7.106101,Reporte x tiempo,248,0
889919,1664610763000,0,-73.164675,7.106101,Reporte x tiempo,248,0
927029,1664611363000,0,-73.164675,7.106101,Reporte x tiempo,248,0
964968,1664611963000,0,-73.164675,7.106101,Reporte x tiempo,248,0
997318,1664612563000,0,-73.164675,7.106101,Reporte x tiempo,248,0
1045263,1664613163000,0,-73.164675,7.106101,Reporte x tiempo,248,0
1084559,1664613763000,0,-73.164675,7.106101,Reporte x tiempo,248,0
1123424,1664614363000,0,-73.164675,7.106101,Reporte x tiempo,248,0
1162226,1664614963000,0,-73.164675,7.106101,Reporte x tiempo,248,0
1170716,1664615202000,0,-73.164675,7.106101,Ignición -> Prendida,248,0
1180886,1664615352000,5,-73.165086,7.106059,Movimiento (38780),248,0.04558991178001412
1182272,1664615373000,7,-73.165032,7.105799,Parada,248,0.02951830068437421
1185199,1664615412000,8,-73.164648,7.105772,Movimiento (39),248,0.042477133332338844
1186544,1664615431000,11,-73.164024,7.105553,Salio de G-virtual:Parqueadero PATIO  2,338,0.07303220926520557
1186545,1664615435000,6,-73.163944,7.105515,Reporte x tiempo (G-Out),325,0.00978646342402766
1187703,1664615453000,18,-73.163948,7.105207,Parada,325,0.034250881278337204
1188362,1664615464000,28,-73.164245,7.104657,Movimiento (11),239,0.06938416757595917
1189003,1664615473000,37,-73.164676,7.103887,Ingreso a :ZR Centro abastos,240,0.09794118762996645
1191426,1664615502000,34,-73.165779,7.101995,Salio de G-virtual:ZR Centro abastos,252,0.2430485863161939
1191427,1664615504000,38,-73.165858,7.101711,Reporte x tiempo (G-Out),258,0.032760373891424645
1196571,1664615583000,36,-73.167718,7.094428,Ingreso a :Taller Chimita,252,0.835434828180625
1198674,1664615598000,40,-73.1681,7.0933,Salio de G-virtual:Taller Chimita,249,0.1323211452597976
1198675,1664615617000,49,-73.16871,7.091128,Reporte x tiempo (G-Out),254,0.2507195753451707
1201624,1664615657000,41,-73.169627,7.087684,Ingreso a :LAVADERO LA BASCULA EDS - AAA,261,0.39609775200395286
1202076,1664615664000,36,-73.16977,7.086987,Salio de :LAVADERO LA BASCULA EDS - AAA,259,0.07909287408118468
1202157,1664615665000,36,-73.16977,7.086987,Ingreso a :Icoharinas,259,0
1202536,1664615671000,31,-73.169859,7.086343,Salio de :Icoharinas,264,0.07227981914166415
1204201,1664615694000,50,-73.170283,7.083706,Ingreso a :Pto control el Palenque,264,0.2969302238257539
1207289,1664615731000,44,-73.171347,7.080103,Salio de :Pto control el Palenque,229,0.41748471280033245
1217122,1664615802000,53,-73.172538,7.072439,Reporte x tiempo,263,0.8622723869052937
1237716,1664616102000,30,-73.186356,7.083294,Reporte x tiempo,58,1.9447010582745368
1256393,1664616387000,33,-73.184233,7.103294,Ingreso a :Pto Control via Aeropuerto,152,2.236202688329914
1263421,1664616402000,21,-73.1851,7.103379,Reporte x tiempo,185,0.09613182206439422
1263423,1664616441000,45,-73.188978,7.103545,Salio de :Pto Control via Aeropuerto,161,0.4283020600840732
1284838,1664616702000,41,-73.215273,7.11155,Reporte x tiempo,206,3.0348710197634228
