id,date,speed,longitude,latitude,description,direction,distance
16477,1664596974000,0,-75.5526,6.231035,Reporte x tiempo,290,0
50564,1664597574000,0,-75.5526,6.231035,Reporte x tiempo,290,0
90517,1664598174000,0,-75.5526,6.231035,Reporte x tiempo,290,0
138764,1664598774000,0,-75.5526,6.231035,Reporte x tiempo,290,0
178679,1664599374000,0,-75.5526,6.231035,Reporte x tiempo,290,0
217974,1664599974000,0,-75.5526,6.231035,Reporte x tiempo,290,0
256090,1664600574000,0,-75.5526,6.231035,Reporte x tiempo,290,0
295168,1664601174000,0,-75.5526,6.231035,Reporte x tiempo,290,0
326571,1664601774000,0,-75.5526,6.231035,Reporte x tiempo,290,0
371463,1664602374000,0,-75.5526,6.231035,Reporte x tiempo,290,0
409879,1664602974000,0,-75.5526,6.231035,Reporte x tiempo,290,0
447441,1664603574000,0,-75.5526,6.231035,Reporte x tiempo,290,0
486949,1664604174000,0,-75.5526,6.231035,Reporte x tiempo,290,0
524488,1664604774000,0,-75.5526,6.231035,Reporte x tiempo,290,0
554626,1664605374000,0,-75.5526,6.231035,Reporte x tiempo,290,0
591181,1664605974000,0,-75.552678,6.231083,Reporte x tiempo,175,0.010140298853373182
633019,1664606574000,0,-75.552678,6.231083,Reporte x tiempo,175,0
667859,1664607174000,0,-75.552678,6.231083,Reporte x tiempo,175,0
703887,1664607774000,0,-75.552678,6.231083,Reporte x tiempo,175,0
741004,1664608374000,0,-75.5526,6.231036,Reporte x tiempo,39,0.010082214592159315
775508,1664608974000,0,-75.5526,6.231036,Reporte x tiempo,39,0
805216,1664609574000,0,-75.5526,6.231036,Reporte x tiempo,39,0
851570,1664610174000,0,-75.552535,6.230976,Reporte x tiempo,306,0.00980486321928522
890643,1664610774000,0,-75.552548,6.230971,Reporte x tiempo,252,0.0015407987769865577
927627,1664611374000,0,-75.552548,6.230971,Reporte x tiempo,252,0
965654,1664611974000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1006107,1664612574000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1038431,1664613174000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1078028,1664613774000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1124089,1664614374000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1162902,1664614974000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1204227,1664615574000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1248302,1664616174000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1298423,1664616774000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1341465,1664617374000,0,-75.552548,6.230971,Reporte x tiempo,252,0
1410285,1664617974000,0,-75.55263,6.231013,Reporte x tiempo,155,0.010196513697325129
1473393,1664618574000,0,-75.55263,6.231013,Reporte x tiempo,155,0
1535204,1664619174000,0,-75.55263,6.231013,Reporte x tiempo,155,0
1598003,1664619774000,0,-75.55263,6.231013,Reporte x tiempo,155,0
1658837,1664620374000,0,-75.5526,6.231021,Reporte x tiempo,112,0.0034333810846226215
1711189,1664620974000,0,-75.5526,6.231021,Reporte x tiempo,112,0
1776658,1664621574000,0,-75.5526,6.231021,Reporte x tiempo,112,0
1858638,1664622174000,0,-75.5526,6.231021,Reporte x tiempo,112,0
1930410,1664622774000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2002420,1664623374000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2072292,1664623974000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2148551,1664624574000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2206956,1664625174000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2291450,1664625774000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2361207,1664626374000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2432702,1664626974000,0,-75.5526,6.231021,Reporte x tiempo,112,0
2487689,1664627545000,0,-75.5526,6.231021,Ignición -> Prendida,112,0
2490247,1664627548000,0,-75.5526,6.231021,Reproduccion de audio (MI_AUDIO_NO_OLVIDE_ID.2085.241758.amr),112,0
2490248,1664627566000,0,-75.5526,6.231021,Registro de conductor :Wbeimar M G,112,0
2501721,1664627568000,0,-75.5526,6.231021,Reproduccion de audio (MI_AUDIO_CONDUCTOR_ID.1833.219095.amr),112,0
2501723,1664627606000,0,-75.552586,6.231228,Inicio ralenti,74,0.023069313990002817
2501724,1664627634000,6,-75.552586,6.23126,Fin ralenti,79,0.0035582376526294385
