id,date,speed,longitude,latitude,description,direction,distance
23847,1664597071000,0,-73.139045,7.064596,Reporte x tiempo,339,0
36131,1664597376000,0,-73.139045,7.064596,Alarma x parada en ruta V2 - FEMSA Tocancipa - Bucaramanga ( >30 min),339,0
65977,1664597671000,0,-73.139045,7.064596,Reporte x tiempo,339,0
105099,1664598271000,0,-73.139045,7.064596,Reporte x tiempo,339,0
145685,1664598871000,0,-73.139045,7.064596,Reporte x tiempo,339,0
186297,1664599471000,0,-73.139045,7.064596,Reporte x tiempo,339,0
224719,1664600071000,0,-73.139045,7.064596,Reporte x tiempo,339,0
263177,1664600671000,0,-73.139045,7.064596,Reporte x tiempo,339,0
302037,1664601271000,0,-73.139045,7.064596,Reporte x tiempo,339,0
340527,1664601871000,0,-73.139045,7.064596,Reporte x tiempo,339,0
378040,1664602471000,0,-73.139045,7.064596,Reporte x tiempo,339,0
416831,1664603071000,0,-73.139045,7.064596,Reporte x tiempo,339,0
453878,1664603671000,0,-73.139045,7.064596,Reporte x tiempo,339,0
485313,1664604271000,0,-73.139008,7.064451,Reporte x tiempo,339,0.016632208687271232
530947,1664604871000,0,-73.139008,7.064451,Reporte x tiempo,339,0
567878,1664605471000,0,-73.139008,7.064451,Reporte x tiempo,339,0
603853,1664606071000,0,-73.139008,7.064451,Reporte x tiempo,339,0
638935,1664606671000,0,-73.139008,7.064451,Reporte x tiempo,339,0
673980,1664607271000,0,-73.139008,7.064451,Reporte x tiempo,339,0
702552,1664607871000,0,-73.139008,7.064451,Reporte x tiempo,339,0
746772,1664608471000,0,-73.139008,7.064451,Reporte x tiempo,339,0
781520,1664609071000,0,-73.139008,7.064451,Reporte x tiempo,339,0
819423,1664609671000,0,-73.139008,7.064451,Reporte x tiempo,339,0
858831,1664610271000,0,-73.139008,7.064451,Reporte x tiempo,339,0
896702,1664610871000,0,-73.139008,7.064451,Reporte x tiempo,339,0
926569,1664611471000,0,-73.139008,7.064451,Reporte x tiempo,339,0
964224,1664612071000,0,-73.139018,7.064551,Reporte x tiempo,339,0.011174115015612805
1013010,1664612671000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1052505,1664613271000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1091809,1664613871000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1130831,1664614471000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1170043,1664615071000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1202741,1664615671000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1256772,1664616271000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1307035,1664616871000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1361075,1664617471000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1421329,1664618071000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1484377,1664618671000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1533446,1664619271000,0,-73.139018,7.064551,Reporte x tiempo,339,0
1595719,1664619871000,0,-73.139011,7.06449,Reporte x tiempo,339,0.006826733565149945
1670335,1664620471000,0,-73.139011,7.06449,Reporte x tiempo,339,0
1733813,1664621071000,0,-73.139011,7.06449,Reporte x tiempo,339,0
1802499,1664621671000,0,-73.139011,7.06449,Reporte x tiempo,339,0
1870034,1664622271000,0,-73.139011,7.06449,Reporte x tiempo,339,0
1942567,1664622871000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2000088,1664623471000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2084774,1664624071000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2161095,1664624671000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2231598,1664625271000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2302767,1664625871000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2373264,1664626471000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2430561,1664627071000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2502210,1664627671000,0,-73.139011,7.06449,Reporte x tiempo,339,0
2530694,1664627915000,0,-73.139011,7.06449,Ignición -> Prendida,339,0
2546402,1664628047000,26,-73.137786,7.065016,Movimiento (32498) (Duración parada :32471 s),0,0.14729031961283823
2580791,1664628215000,29,-73.120695,7.061826,Reporte x tiempo,19,1.919075835815956
2580794,1664628274000,61,-73.12584,7.065633,Ingreso a G-virtual:Frigorifico Metropolitano Bucaramanga,149,0.7081988023124481
2580797,1664628281000,55,-73.12666,7.065878,Salio de G-virtual:Frigorifico Metropolitano Bucaramanga,173,0.09449939146253693
2614056,1664628515000,57,-73.16076,7.064406,Reporte x tiempo,159,3.766514204225109
2660346,1664628815000,52,-73.158115,7.084503,Reporte x tiempo,357,2.253664465353992
2684443,1664629112000,4,-73.126648,7.091481,Parada,10,3.5578697423824557
2699636,1664629113000,3,-73.126648,7.091481,Ingreso a :FEMSA Bucaramanga,10,0
2699641,1664629115000,2,-73.126648,7.091481,Reporte x tiempo,10,0
2737332,1664629415000,0,-73.126648,7.091481,Reporte x tiempo,10,0
2774716,1664629715000,0,-73.126648,7.091481,Reporte x tiempo,10,0
2779892,1664629870000,0,-73.126703,7.090883,Ignición -> Apagada,10,0.06677094709709083
2873296,1664630470000,0,-73.126703,7.090883,Reporte x tiempo,10,0
2948144,1664631070000,0,-73.126703,7.090883,Reporte x tiempo,10,0
3023163,1664631670000,0,-73.126703,7.090883,Reporte x tiempo,10,0
3101695,1664632270000,0,-73.126703,7.090883,Reporte x tiempo,10,0
3172113,1664632870000,0,-73.126703,7.090883,Reporte x tiempo,10,0
