id,date,speed,longitude,latitude,description,direction,distance
25210,1664597094000,0,-75.142791,7.07802,Reporte x tiempo,27,0
46225,1664597394000,0,-75.142791,7.07802,Reporte x tiempo,27,0
67336,1664597694000,0,-75.142791,7.07802,Reporte x tiempo,27,0
86879,1664597994000,0,-75.142791,7.07802,Reporte x tiempo,27,0
106266,1664598294000,0,-75.142791,7.07802,Reporte x tiempo,27,0
126495,1664598594000,0,-75.142791,7.07802,Reporte x tiempo,27,0
147031,1664598894000,0,-75.142791,7.07802,Reporte x tiempo,27,0
167096,1664599194000,0,-75.142791,7.07802,Reporte x tiempo,27,0
187848,1664599494000,0,-75.142791,7.07802,Reporte x tiempo,27,0
199170,1664599794000,0,-75.142957,7.077896,Reporte x tiempo,27,0.022927092760736813
218069,1664600094000,0,-75.142937,7.077906,Reporte x tiempo,27,0.0024712477891318183
245086,1664600394000,0,-75.142937,7.077906,Reporte x tiempo,27,0
264562,1664600694000,0,-75.142937,7.077906,Reporte x tiempo,27,0
284012,1664600994000,0,-75.142937,7.077906,Reporte x tiempo,27,0
303509,1664601294000,0,-75.142937,7.077906,Reporte x tiempo,27,0
322913,1664601594000,0,-75.142937,7.077906,Reporte x tiempo,27,0
341830,1664601894000,0,-75.142785,7.07797,Reporte x tiempo,27,0.01822009941054957
360475,1664602194000,0,-75.142785,7.07797,Reporte x tiempo,27,0
379418,1664602494000,0,-75.142785,7.07797,Reporte x tiempo,27,0
398640,1664602794000,0,-75.142785,7.07797,Reporte x tiempo,27,0
418226,1664603094000,0,-75.142785,7.07797,Reporte x tiempo,27,0
436733,1664603394000,0,-75.142785,7.07797,Reporte x tiempo,27,0
447555,1664603694000,0,-75.142785,7.07797,Reporte x tiempo,27,0
475516,1664603994000,0,-75.142785,7.07797,Reporte x tiempo,27,0
494484,1664604294000,0,-75.142785,7.07797,Reporte x tiempo,27,0
512803,1664604594000,0,-75.142785,7.07797,Reporte x tiempo,27,0
532144,1664604894000,0,-75.142785,7.07797,Reporte x tiempo,27,0
551245,1664605194000,0,-75.142785,7.07797,Reporte x tiempo,27,0
569145,1664605494000,0,-75.142785,7.07797,Reporte x tiempo,27,0
587405,1664605794000,0,-75.142785,7.07797,Reporte x tiempo,27,0
605099,1664606094000,0,-75.142785,7.07797,Reporte x tiempo,27,0
622790,1664606394000,0,-75.142785,7.07797,Reporte x tiempo,27,0
640182,1664606694000,0,-75.142785,7.07797,Reporte x tiempo,27,0
657281,1664606994000,0,-75.142785,7.07797,Reporte x tiempo,27,0
667995,1664607294000,0,-75.142785,7.07797,Reporte x tiempo,27,0
685635,1664607594000,0,-75.142849,7.077879,Reporte x tiempo,27,0.012339536342434907
711318,1664607894000,0,-75.142849,7.077879,Reporte x tiempo,27,0
730208,1664608194000,0,-75.142849,7.077879,Reporte x tiempo,27,0
748029,1664608494000,0,-75.142849,7.077879,Reporte x tiempo,27,0
764974,1664608794000,0,-75.142849,7.077879,Reporte x tiempo,27,0
782751,1664609094000,0,-75.142849,7.077879,Reporte x tiempo,27,0
801734,1664609394000,0,-75.142849,7.077879,Reporte x tiempo,27,0
820652,1664609694000,0,-75.142849,7.077879,Reporte x tiempo,27,0
840145,1664609994000,0,-75.142849,7.077879,Reporte x tiempo,27,0
860029,1664610294000,0,-75.142849,7.077879,Reporte x tiempo,27,0
879359,1664610594000,0,-75.142849,7.077879,Reporte x tiempo,27,0
897856,1664610894000,0,-75.142849,7.077879,Reporte x tiempo,27,0
908742,1664611194000,0,-75.142849,7.077879,Reporte x tiempo,27,0
935221,1664611494000,0,-75.142849,7.077879,Reporte x tiempo,27,0
954001,1664611794000,0,-75.142849,7.077879,Reporte x tiempo,27,0
973746,1664612094000,0,-75.142849,7.077879,Reporte x tiempo,27,0
993958,1664612394000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1014394,1664612694000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1034560,1664612994000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1053929,1664613294000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1074220,1664613594000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1093418,1664613894000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1112752,1664614194000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1132202,1664614494000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1143860,1664614794000,0,-75.142849,7.077879,Reporte x tiempo,27,0
1162933,1664615094000,0,-75.142934,7.077869,Reporte x tiempo,27,0.009445225065758418
1192031,1664615394000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1213134,1664615694000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1234582,1664615994000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1258941,1664616294000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1283529,1664616594000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1308928,1664616894000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1335727,1664617194000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1363436,1664617494000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1391850,1664617794000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1423303,1664618094000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1454042,1664618394000,0,-75.142934,7.077869,Reporte x tiempo,27,0
1458453,1664618554000,0,-75.142934,7.077869,Ignición -> Prendida,27,0
1482096,1664618770000,26,-75.143741,7.077422,Movimiento (39673),203,0.10198283731580023
1488600,1664618833000,0,-75.14585,7.07504,Parada,206,0.35258270404859854
1498048,1664618854000,0,-75.14585,7.07504,Reporte x tiempo,206,0
1498049,1664618925000,18,-75.146476,7.074522,Movimiento (92),233,0.08994119173076134
1521443,1664619153000,0,-75.153267,7.071708,Parada,195,0.8120809999571268
1533377,1664619154000,0,-75.153267,7.071708,Reporte x tiempo,195,0
1547118,1664619416000,36,-75.15267,7.071065,Movimiento (263),319,0.09722129238610008
1550087,1664619447000,25,-75.151051,7.070602,Parada,29,0.18592550957123155
1551100,1664619454000,5,-75.150971,7.070488,Reporte x tiempo,303,0.015447304936580909
1551101,1664619458000,20,-75.150892,7.070315,Movimiento (11),293,0.02111984915524936
1555298,1664619498000,46,-75.153508,7.067533,Termo -> Prendido,202,0.42311589320119086
1594819,1664619754000,43,-75.154872,7.047562,Reporte x tiempo,196,2.2257692977224455
1620599,1664620054000,52,-75.147177,7.025465,Reporte x tiempo,255,2.599683739167649
1743231,1664620354000,29,-75.129942,7.013562,Reporte x tiempo,317,2.3172616367494387
1743592,1664620654000,44,-75.122609,7.003734,Reporte x tiempo,222,1.3598637908634241
1744156,1664620954000,46,-75.1115,6.986574,Reporte x tiempo,3,2.2680633479915837
1744321,1664621254000,52,-75.114601,6.97142,Reporte x tiempo,188,1.719455971134635
1782003,1664621554000,61,-75.134901,6.967849,Reporte x tiempo,142,2.2754904000523077
1815196,1664621854000,54,-75.146228,6.956132,Reporte x tiempo,291,1.8056906122540781
1849939,1664622154000,24,-75.146718,6.935388,Reporte x tiempo,271,2.3072615695182375
1876648,1664622454000,32,-75.160371,6.924169,Reporte x tiempo,275,1.95638890312961
1921564,1664622754000,44,-75.175283,6.907958,Reporte x tiempo,147,2.441076822323616
1951362,1664623054000,41,-75.182589,6.891449,Reporte x tiempo,229,2.0050711307078455
1955527,1664623101000,34,-75.18475,6.888912,Termo -> Apagado,280,0.3694463855502307
1984148,1664623341000,36,-75.182934,6.871739,Termo -> Prendido,285,1.9200451978553685
2089551,1664623354000,48,-75.181901,6.871707,Reporte x tiempo,9,0.11409473078719912
2089786,1664623492000,0,-75.181787,6.861248,Parada,79,1.1630558318565527
2089787,1664623654000,0,-75.181787,6.861248,Reporte x tiempo,79,0
2089789,1664623954000,0,-75.181787,6.861248,Reporte x tiempo,79,0
2654293,1664624254000,0,-75.181787,6.861248,Reporte x tiempo,79,0
2654294,1664624340000,32,-75.181062,6.860965,Movimiento (848),318,0.08600283185686629
2654686,1664624554000,48,-75.173647,6.844389,Reporte x tiempo,288,2.0167806305674754
2655387,1664624854000,52,-75.160805,6.822585,Reporte x tiempo,347,2.8086275825629228
2655388,1664624952000,7,-75.159705,6.817752,Parada,351,0.5509573979678137
2655837,1664624968000,46,-75.159129,6.816811,Movimiento (16),338,0.1224448575486901
2655839,1664625154000,51,-75.143098,6.811125,Reporte x tiempo,331,1.8795097152744469
2656411,1664625454000,58,-75.125532,6.7951,Reporte x tiempo,333,2.6337830372822086
2656732,1664625754000,60,-75.102776,6.787875,Reporte x tiempo,16,2.637909388849655
2656734,1664626054000,62,-75.098476,6.773677,Reporte x tiempo,299,1.6485953477001454
2657305,1664626354000,48,-75.112584,6.756504,Reporte x tiempo,123,2.4643807627816727
2657620,1664626478000,50,-75.120729,6.748296,Termo -> Apagado,197,1.281374440639693
2657621,1664626636000,5,-75.124555,6.736192,Parada,317,1.410657098421858
2657622,1664626654000,4,-75.124366,6.736035,Reporte x tiempo,317,0.027209498971474275
2657623,1664626687000,52,-75.123345,6.734313,Movimiento (51),282,0.22220593140099407
2657624,1664626708000,67,-75.121217,6.732565,Termo -> Prendido,320,0.304958718083703
2658018,1664626947000,62,-75.11278,6.705771,Termo -> Apagado,212,3.1216417208061036
2658020,1664626954000,64,-75.113884,6.705137,Reporte x tiempo,212,0.1408341802456324
