id,date,speed,longitude,latitude,description,direction,distance
16484,1664596974000,0,-73.137915,6.55874,Reporte x tiempo,89,0
37339,1664597274000,0,-73.137915,6.55874,Reporte x tiempo,89,0
58750,1664597574000,0,-73.137915,6.55874,Reporte x tiempo,89,0
71265,1664597874000,0,-73.137915,6.55874,Reporte x tiempo,89,0
98439,1664598174000,0,-73.137915,6.55874,Reporte x tiempo,89,0
118212,1664598474000,0,-73.137915,6.55874,Reporte x tiempo,89,0
138773,1664598774000,0,-73.137915,6.55874,Reporte x tiempo,89,0
158626,1664599074000,0,-73.137915,6.55874,Reporte x tiempo,89,0
178699,1664599374000,0,-73.137915,6.55874,Reporte x tiempo,89,0
198955,1664599674000,0,-73.137915,6.55874,Reporte x tiempo,89,0
217982,1664599974000,0,-73.137915,6.55874,Reporte x tiempo,89,0
237525,1664600274000,0,-73.137915,6.55874,Reporte x tiempo,89,0
256099,1664600574000,0,-73.137915,6.55874,Reporte x tiempo,89,0
275747,1664600874000,0,-73.137915,6.55874,Reporte x tiempo,89,0
295206,1664601174000,0,-73.137915,6.55874,Reporte x tiempo,89,0
307425,1664601474000,0,-73.138084,6.558711,Reporte x tiempo,89,0.01894540234776855
326538,1664601774000,0,-73.138015,6.558718,Reporte x tiempo,89,0.007661875554867337
352380,1664602074000,0,-73.138015,6.558718,Reporte x tiempo,89,0
371475,1664602374000,0,-73.138015,6.558718,Reporte x tiempo,89,0
390810,1664602674000,0,-73.138015,6.558718,Reporte x tiempo,89,0
409883,1664602974000,0,-73.138015,6.558718,Reporte x tiempo,89,0
428869,1664603274000,0,-73.138015,6.558718,Reporte x tiempo,89,0
447451,1664603574000,0,-73.138015,6.558718,Reporte x tiempo,89,0
467457,1664603874000,0,-73.138015,6.558718,Reporte x tiempo,89,0
486953,1664604174000,0,-73.138015,6.558718,Reporte x tiempo,89,0
504979,1664604474000,0,-73.138015,6.558718,Reporte x tiempo,89,0
524436,1664604774000,0,-73.138015,6.558718,Reporte x tiempo,89,0
543400,1664605074000,0,-73.138015,6.558718,Reporte x tiempo,89,0
554590,1664605374000,0,-73.138015,6.558718,Reporte x tiempo,89,0
579760,1664605674000,0,-73.138015,6.558718,Reporte x tiempo,89,0
597898,1664605974000,0,-73.138015,6.558718,Reporte x tiempo,89,0
615444,1664606274000,0,-73.138015,6.558718,Reporte x tiempo,89,0
632972,1664606574000,0,-73.138015,6.558718,Reporte x tiempo,89,0
649943,1664606874000,0,-73.138015,6.558718,Reporte x tiempo,89,0
667815,1664607174000,0,-73.138015,6.558718,Reporte x tiempo,89,0
685555,1664607474000,0,-73.138015,6.558718,Reporte x tiempo,89,0
703813,1664607774000,0,-73.138015,6.558718,Reporte x tiempo,89,0
722688,1664608074000,0,-73.138015,6.558718,Reporte x tiempo,89,0
740899,1664608374000,0,-73.138015,6.558718,Reporte x tiempo,89,0
758139,1664608674000,0,-73.138015,6.558718,Reporte x tiempo,89,0
768707,1664608974000,0,-73.138015,6.558718,Reporte x tiempo,89,0
786564,1664609274000,0,-73.138092,6.558739,Reporte x tiempo,89,0.008820671618636524
