id,date,speed,longitude,latitude,description,direction,distance
64720,1664597475000,0,-75.527091,6.337294,Reporte x tiempo,267,0
164711,1664599275000,0,-75.527091,6.337294,Reporte x tiempo,267,0
281528,1664601075000,0,-75.527087,6.337246,Reporte x tiempo,267,0.00535563188017249
415793,1664602875000,0,-75.527087,6.337246,Reporte x tiempo,267,0
510520,1664604675000,0,-75.527087,6.337246,Reporte x tiempo,267,0
637953,1664606475000,0,-75.527087,6.337246,Reporte x tiempo,267,0
728192,1664608275000,0,-75.527087,6.337246,Reporte x tiempo,267,0
837697,1664610075000,0,-75.527105,6.337303,Reporte x tiempo,267,0.006642956902171544
971132,1664611875000,0,-75.527105,6.337303,Reporte x tiempo,267,0
1071707,1664613675000,0,-75.527105,6.337303,Reporte x tiempo,267,0
1210330,1664615475000,0,-75.527105,6.337303,Reporte x tiempo,267,0
1332470,1664617275000,0,-75.527105,6.337303,Reporte x tiempo,267,0
1514374,1664619075000,0,-75.527125,6.337226,Reporte x tiempo,267,0.008842707196096387
1732028,1664620875000,0,-75.527125,6.337226,Reporte x tiempo,267,0
1905192,1664622675000,0,-75.527125,6.337226,Reporte x tiempo,267,0
2158909,1664624475000,0,-75.527125,6.337226,Reporte x tiempo,267,0
2336663,1664626275000,0,-75.527125,6.337226,Reporte x tiempo,267,0
2549805,1664628075000,0,-75.527122,6.337257,Reporte x tiempo,267,0.003462950556736545
2820038,1664629875000,0,-75.527122,6.337257,Reporte x tiempo,267,0
3008865,1664631675000,0,-75.527122,6.337257,Reporte x tiempo,267,0
3285910,1664633475000,0,-75.527122,6.337257,Reporte x tiempo,267,0
3478976,1664635275000,0,-75.527122,6.337257,Reporte x tiempo,267,0
3645338,1664636538000,0,-75.527136,6.337306,Ignición -> Prendida,267,0.005663973058346794
3686931,1664636558000,0,-75.527136,6.337306,Inicio ralenti,267,0
3686934,1664636783000,3,-75.527106,6.337362,Fin ralenti,78,0.007054557251284552
3686936,1664636838000,1,-75.527108,6.337388,Reporte x tiempo,330,0.0028995050198378698
3686938,1664636840000,2,-75.527108,6.337388,Inicio ralenti,330,0
3690842,1664636888000,0,-75.527108,6.337388,Ignición -> Apagada,330,0
3730985,1664636890000,0,-75.527108,6.337388,Fin ralenti,330,0
3975804,1664638688000,0,-75.527108,6.337388,Reporte x tiempo,330,0
4147398,1664640262000,0,-75.527108,6.337388,Ignición -> Prendida,330,0
4166309,1664640280000,0,-75.527108,6.337388,Inicio ralenti,330,0
4166311,1664640307000,0,-75.527108,6.337388,GPS sin cobertura (h:2.08(1) vd:3.22(1) s:11(1) v:0.07(1)),330,0
4166313,1664640323000,0,-75.527108,6.337388,GPS con cobertura,330,0
4166314,1664640359000,2,-75.52702,6.33728,Fin ralenti,178,0.015453152955386176
4166316,1664640410000,0,-75.526983,6.337583,Ignición -> Apagada,8,0.03393929274339368
4444165,1664642210000,0,-75.526983,6.337583,Reporte x tiempo,8,0
4639897,1664644010000,0,-75.526904,6.337603,Reporte x tiempo,8,0.009009501510014338
4911472,1664645810000,0,-75.526904,6.337603,Reporte x tiempo,8,0
5105648,1664647610000,0,-75.526904,6.337603,Reporte x tiempo,8,0
5372551,1664649410000,0,-75.526904,6.337603,Reporte x tiempo,8,0
5554818,1664651210000,0,-75.526904,6.337603,Reporte x tiempo,8,0
5759685,1664653010000,0,-75.52692,6.337617,Reporte x tiempo,8,0.0023558648981911443
5985864,1664654810000,0,-75.52692,6.337617,Reporte x tiempo,8,0
6143945,1664656610000,0,-75.52692,6.337617,Reporte x tiempo,8,0
6353948,1664658410000,0,-75.52692,6.337617,Reporte x tiempo,8,0
6497321,1664660210000,0,-75.52692,6.337617,Reporte x tiempo,8,0
6655255,1664662010000,0,-75.526935,6.337678,Reporte x tiempo,8,0.006982526380747311
6840807,1664663810000,0,-75.526935,6.337678,Reporte x tiempo,8,0
6969546,1664665610000,0,-75.526935,6.337678,Reporte x tiempo,8,0
7141074,1664667410000,0,-75.526935,6.337678,Reporte x tiempo,8,0
7257786,1664669210000,0,-75.526935,6.337678,Reporte x tiempo,8,0
7393716,1664671010000,0,-75.526921,6.337634,Reporte x tiempo,8,0.0051313918564527125
7546559,1664672810000,0,-75.526921,6.337634,Reporte x tiempo,8,0
7652895,1664674610000,0,-75.526921,6.337634,Reporte x tiempo,8,0
7796563,1664676410000,0,-75.526921,6.337634,Reporte x tiempo,8,0
7900579,1664678210000,0,-75.526921,6.337634,Reporte x tiempo,8,0
8027359,1664680010000,0,-75.526837,6.337598,Reporte x tiempo,8,0.010109582495344454
8173814,1664681810000,0,-75.526837,6.337598,Reporte x tiempo,8,0
8272999,1664683199000,0,-75.526837,6.337598,"Reporte de estado (C:1965,45)",8,0
