id,date,speed,longitude,latitude,description,direction,distance
37162,1664597390000,0,-73.164259,7.106003,Reporte x tiempo,329,0
86595,1664597990000,0,-73.164259,7.106003,Reporte x tiempo,329,0
126220,1664598590000,0,-73.164259,7.106003,Reporte x tiempo,329,0
166832,1664599190000,0,-73.164259,7.106003,Reporte x tiempo,329,0
206715,1664599790000,0,-73.164259,7.106003,Reporte x tiempo,329,0
244803,1664600390000,0,-73.164259,7.106003,Reporte x tiempo,329,0
275646,1664600990000,0,-73.164259,7.106003,Reporte x tiempo,329,0
314385,1664601590000,0,-73.164216,7.106022,Reporte x tiempo,329,0.005193772795938255
360173,1664602190000,0,-73.164216,7.106022,Reporte x tiempo,329,0
398444,1664602790000,0,-73.164216,7.106022,Reporte x tiempo,329,0
436490,1664603390000,0,-73.164216,7.106022,Reporte x tiempo,329,0
475262,1664603990000,0,-73.164216,7.106022,Reporte x tiempo,329,0
512539,1664604590000,0,-73.164216,7.106022,Reporte x tiempo,329,0
543295,1664605190000,0,-73.164216,7.106022,Reporte x tiempo,329,0
587150,1664605790000,0,-73.164216,7.106022,Reporte x tiempo,329,0
622579,1664606390000,0,-73.164216,7.106022,Reporte x tiempo,329,0
657045,1664606990000,0,-73.164216,7.106022,Reporte x tiempo,329,0
692708,1664607590000,0,-73.164216,7.106022,Reporte x tiempo,329,0
729993,1664608190000,0,-73.164216,7.106022,Reporte x tiempo,329,0
758075,1664608790000,0,-73.164216,7.106022,Reporte x tiempo,329,0
793757,1664609390000,0,-73.164226,7.105959,Reporte x tiempo,329,0.007091647429820851
839880,1664609990000,0,-73.164226,7.105959,Reporte x tiempo,329,0
879120,1664610590000,0,-73.164226,7.105959,Reporte x tiempo,329,0
916433,1664611190000,0,-73.164226,7.105959,Reporte x tiempo,329,0
953696,1664611790000,0,-73.164226,7.105959,Reporte x tiempo,329,0
993740,1664612390000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1026056,1664612990000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1073912,1664613590000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1112430,1664614190000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1151103,1664614790000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1191713,1664615390000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1234264,1664615990000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1272850,1664616590000,0,-73.164226,7.105959,Reporte x tiempo,329,0
1324836,1664617190000,0,-73.164271,7.106023,Reporte x tiempo,329,0.00867748811262482
1391443,1664617790000,0,-73.164271,7.106023,Reporte x tiempo,329,0
1453450,1664618390000,0,-73.164271,7.106023,Reporte x tiempo,329,0
1467477,1664618643000,0,-73.164271,7.106023,Ignición -> Prendida,329,0
1512953,1664618943000,0,-73.164271,7.106023,Reporte x tiempo,329,0
1518909,1664619125000,0,-73.164271,7.106023,Ignición -> Apagada,329,0
1592601,1664619725000,0,-73.164271,7.106023,Reporte x tiempo,329,0
1654215,1664620325000,0,-73.164271,7.106023,Reporte x tiempo,329,0
1654216,1664620442000,0,-73.164271,7.106023,Ignición -> Prendida,329,0
1690827,1664620742000,0,-73.164937,7.106048,Reporte x tiempo,329,0.07353955174827863
1730445,1664621042000,0,-73.164937,7.106048,Reporte x tiempo,329,0
1763704,1664621342000,0,-73.164937,7.106048,Reporte x tiempo,329,0
1780166,1664621609000,15,-73.164059,7.105597,Movimiento (53052),336,0.10908946179139736
1780825,1664621610000,14,-73.164027,7.105579,Salio de G-virtual:Parqueadero PATIO  2,329,0.004058738978663301
1780828,1664621614000,9,-73.164027,7.105579,Reporte x tiempo (G-Out),329,0
1784990,1664621642000,32,-73.164277,7.104446,Reporte x tiempo,241,0.12896851545273136
1784991,1664621649000,27,-73.164544,7.103994,Ingreso a :ZR Centro abastos,238,0.05825835382953193
1795849,1664621734000,48,-73.163805,7.104766,Salio de :ZR Centro abastos,70,0.11839787496807866
1827004,1664621942000,31,-73.159353,7.119441,Reporte x tiempo,262,1.7041220182757206
1837434,1664622103000,5,-73.162551,7.107348,Ingreso a :Planta Alimentos,224,1.3902079682319632
1840138,1664622128000,3,-73.162924,7.107434,Parada,224,0.04225335172339668
1866910,1664622242000,2,-73.162924,7.107434,Reporte x tiempo,224,0
1903190,1664622542000,0,-73.162924,7.107434,Reporte x tiempo,224,0
1933231,1664622842000,0,-73.162786,7.107773,Reporte x tiempo,224,0.04065439778467528
1933233,1664622916000,5,-73.162536,7.108327,Movimiento (788),69,0.06749623749494332
1935834,1664622936000,0,-73.162698,7.108441,Parada,69,0.02191361707441729
1974905,1664623142000,0,-73.162814,7.107849,Reporte x tiempo,69,0.06706021742082376
2011051,1664623442000,0,-73.162814,7.107849,Reporte x tiempo,69,0
2023784,1664623672000,0,-73.163054,7.107959,Puerta -> Abierta,69,0.029169986985395673
2024970,1664623682000,1,-73.163054,7.107959,Alarma: Puerta (Retenida x geocerca),69,0
2046167,1664623742000,0,-73.163054,7.107959,Reporte x tiempo,69,0
2081130,1664624042000,0,-73.163054,7.107959,Reporte x tiempo,69,0
2111285,1664624342000,0,-73.163054,7.107959,Reporte x tiempo,69,0
2142265,1664624642000,0,-73.16311,7.108048,Reporte x tiempo,69,0.011666983108035659
2194056,1664624942000,0,-73.16311,7.108048,Reporte x tiempo,69,0
2214534,1664625242000,0,-73.16311,7.108048,Reporte x tiempo,69,0
2214535,1664625244000,0,-73.16311,7.108048,Ignición -> Apagada,69,0
2299572,1664625844000,0,-73.16311,7.108048,Reporte x tiempo,69,0
2369918,1664626444000,0,-73.16311,7.108048,Reporte x tiempo,69,0
2375384,1664626612000,0,-73.16311,7.108048,Ignición -> Prendida,69,0
2385592,1664626693000,0,-73.16311,7.108048,Puerta -> Cerrada,69,0
2401625,1664626704000,0,-73.16311,7.108048,Normalizacion,69,0
2425576,1664626912000,0,-73.162724,7.107867,Reporte x tiempo,69,0.047107250114842035
2444618,1664627192000,8,-73.162613,7.107181,Salio de :Planta Alimentos,69,0.07725674113413945
2446604,1664627210000,23,-73.163056,7.106522,Movimiento (4274),240,0.08808477773753953
2451319,1664627212000,25,-73.163154,7.106358,Reporte x tiempo,238,0.021200942613064693
2451320,1664627248000,7,-73.163994,7.10562,Parada,169,0.12379377773445788
2452153,1664627254000,7,-73.163994,7.10562,Ingreso a :Parqueadero PATIO  2,169,0
2453540,1664627265000,0,-73.164219,7.1057,Ignición -> Apagada,169,0.026372276391716677
2490591,1664627570000,0,-73.164219,7.1057,Alarma x parada en ruta V2 - R430 AAA  Balsillas ( >5 min) (Retenida x geocerca),169,0
2538470,1664627865000,0,-73.164219,7.1057,Reporte x tiempo,169,0
2617070,1664628465000,0,-73.164219,7.1057,Reporte x tiempo,169,0
2693098,1664629065000,0,-73.164219,7.1057,Reporte x tiempo,169,0
2768215,1664629665000,0,-73.164219,7.1057,Reporte x tiempo,169,0
2776169,1664629845000,0,-73.164219,7.1057,Ignición -> Prendida,169,0
2786053,1664629916000,5,-73.163932,7.105489,Salio de :Parqueadero PATIO  2,169,0.03941223327812575
2788434,1664629933000,15,-73.16391,7.105185,Movimiento (2685),239,0.03389030830052951
2795537,1664629952000,10,-73.164403,7.10459,Ingreso a G-virtual:EDS CENTRO ABASTOS,198,0.08565299611185352
2795539,1664629987000,0,-73.164963,7.10451,Parada,204,0.062428095868445374
2831719,1664630145000,0,-73.164963,7.10451,Reporte x tiempo,204,0
2833331,1664630277000,0,-73.164963,7.10451,Alarma x parada en ruta V2 - R430 AAA  Balsillas ( >5 min) (Retenida x geocerca),204,0
2870217,1664630445000,0,-73.164963,7.10451,Reporte x tiempo,204,0
2903355,1664630745000,0,-73.164963,7.10451,Reporte x tiempo,204,0
2903356,1664630833000,2,-73.164632,7.104066,Ingreso a :ZR Centro abastos,204,0.06141153848699513
2922177,1664630979000,17,-73.164763,7.103692,Salio de G-virtual:EDS CENTRO ABASTOS,239,0.044027369785048925
2922178,1664630989000,16,-73.16498,7.103319,Movimiento (1002),241,0.04789106228452553
2926552,1664631020000,29,-73.165777,7.101822,Salio de :ZR Centro abastos,253,0.18826147383486602
2937185,1664631045000,40,-73.16614,7.09956,Reporte x tiempo,260,0.2546922047886864
2937186,1664631102000,35,-73.167647,7.094416,Ingreso a :Taller Chimita,256,0.5956677942780556
2942138,1664631141000,24,-73.168506,7.091465,Salio de :Taller Chimita,257,0.3415518551737138
2974713,1664631345000,43,-73.172014,7.076548,Reporte x tiempo,302,1.7032645295293034
3005641,1664631645000,23,-73.183666,7.078536,Reporte x tiempo,100,1.304634932252896
3010975,1664631694000,2,-73.184508,7.079958,Parada,207,0.18339680409775463
3030257,1664631849000,7,-73.184649,7.078116,Movimiento (155),213,0.20541116337605217
3034161,1664631884000,6,-73.185203,7.077895,Parada,167,0.06588681792848014
3043662,1664631945000,8,-73.185278,7.077195,Reporte x tiempo,167,0.07827519493115327
3043663,1664631960000,12,-73.185043,7.07693,Movimiento (76),312,0.03925223821503171
3049360,1664632002000,4,-73.185039,7.076073,Parada,272,0.09529507436771421
3053084,1664632034000,7,-73.185161,7.075739,Movimiento (32),294,0.039503810356645644
3081535,1664632226000,3,-73.186152,7.073376,Parada,265,0.28460152426636737
3083809,1664632245000,2,-73.186181,7.073194,Reporte x tiempo,265,0.02048892810542418
3083810,1664632265000,3,-73.186181,7.073194,Ingreso a :Granja Balsillas C430,265,0
3138094,1664632545000,0,-73.185967,7.072933,Reporte x tiempo,265,0.03741550355404952
3177403,1664632845000,0,-73.186825,7.071953,Reporte x tiempo,265,0.14435671553288143
3199349,1664633129000,5,-73.186091,7.070956,Movimiento (903),265,0.1372975935351072
3203034,1664633145000,4,-73.186027,7.070714,Reporte x tiempo,313,0.027820502776484863
3203036,1664633156000,0,-73.186027,7.070714,Parada,313,0
3209165,1664633197000,0,-73.186027,7.070714,Puerta -> Abierta,313,0
3210835,1664633207000,0,-73.186027,7.070714,Alarma: Puerta (Retenida x geocerca),313,0
3258511,1664633445000,0,-73.186027,7.070714,Reporte x tiempo,313,0
3297137,1664633745000,0,-73.186027,7.070714,Reporte x tiempo,313,0
3336867,1664634045000,3,-73.186233,7.071406,Reporte x tiempo,313,0.08023443579816761
3374744,1664634345000,0,-73.186055,7.071316,Reporte x tiempo,313,0.022044609588869807
3412702,1664634645000,0,-73.185979,7.071107,Reporte x tiempo,313,0.024706669136117538
3451962,1664634945000,0,-73.185979,7.071107,Reporte x tiempo,313,0
3489817,1664635245000,0,-73.185979,7.071107,Reporte x tiempo,313,0
3523108,1664635545000,0,-73.186106,7.071557,Reporte x tiempo,313,0.051963206877430605
3567746,1664635845000,0,-73.185619,7.071507,Reporte x tiempo,313,0.054026838037116796
3608166,1664636145000,0,-73.185619,7.071507,Reporte x tiempo,313,0
3648691,1664636445000,0,-73.185542,7.071162,Reporte x tiempo,313,0.03929197417582879
3687796,1664636745000,0,-73.185547,7.070919,Reporte x tiempo,313,0.027025999814156588
3727462,1664637045000,0,-73.185548,7.070742,Reporte x tiempo,313,0.01968181136399152
3767276,1664637345000,7,-73.185587,7.071516,Reporte x tiempo,313,0.08617240587205113
3784731,1664637594000,0,-73.186859,7.071998,Ignición -> Apagada,313,0.15024836892224505
3791534,1664637642000,0,-73.186859,7.071998,Puerta -> Cerrada,313,0
3810729,1664637653000,0,-73.186859,7.071998,Normalizacion,313,0
3886116,1664638194000,0,-73.186859,7.071998,Reporte x tiempo,313,0
3960962,1664638794000,0,-73.186859,7.071998,Reporte x tiempo,313,0
